;Orgão;Instrumento;Nº OBT;Valor OBT;Data Emissão;CPF/CNPJ;Fornecedor;Tipo DL;Código Item;IPT;Valor DL;Nº DL;Valor Item;Data Pagamento;Dia;Quinzena;Mês;Ano;Situação OBT;CNPJ 14FILL;CNPJ BÁSICO;CNPJ ORDEM;CNPJ DV;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;CNPJ_x;codigo;Código do município (IBGE);Nome do município;mun_upp;Região de Planejamento;REGIÃO DE PLANEJAMENTO;Nº LOTE;UNIDADE GERENCIADORA;Município;NÚMERO DE COZINHAS POR MUNICÍPIO;N° COZINHAS TOTAL /LOTE;N° COZINHAS FUNCIONANDO;FUNCIONANDO (TOTAL/LOTE);AGUARDANDO AUTORIZAÇÃO PARA ABRIR  (SALDO 2023-2024);AGUARDANDO AUTORIZAÇÃO PARA ABRIR  (SALDO 2023-2024) TOTAL;NOVAS COZINHAS (2025);TOTAL DE COZINHA PARA ABRIR;TOTAL GERAL COZINHAS/LOTE;REFEIÇÕES /DIA;Nome;CNPJ_y;Situação;Filiação;Data de Validade;Data Cadastro;Data Alteracao;Nº de Socios;Nº de Sócios Válidos;Sócios com CAF(%);CNPJ_str
621;ORGANIZAÇÃO BARREIRA AMIGOS SOLIDARIOS;1284515;20240905001293100;2893.25;2024-09-05;15565679000133;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);2893.25;3776;320.0;2024-09-06;6;1ªQuinzena;set.;2024;Efetivada;15565679000133;15565679;0001;33;1;COOPAC;02;20120420;00;4633801;4722901,4634601,1031700,1032599,1033301,1033302,4631100,4632003,4639701,4729699,9430800,9499500,4930202,7490103;COMUNIDADE;CARQUEIJA II;S/N;;ZONA RURAL;62748000;;;15565679000133;1357;2302909.0;Capistrano;CAPISTRANO;Maciço de Baturité;Maciço de Baturité;LOTE 28;OBAS;Capistrano;1.0;38.0;1.0;36.0;0.0;2.0;4.0;6.0;42.0;4.2;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO;15565679000133.0;Aberto apenas para Atualização de Informações;OCB;;21/06/2014 12:35:55;13/03/2025 09:06:29;135.0;63.0;97,78;15565679000133
622;ORGANIZAÇÃO BARREIRA AMIGOS SOLIDARIOS;1284515;20240905001293100;1157.3;2024-09-05;15565679000133;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);1157.3;3777;128.0;2024-09-06;6;1ªQuinzena;set.;2024;Efetivada;15565679000133;15565679;0001;33;1;COOPAC;02;20120420;00;4633801;4722901,4634601,1031700,1032599,1033301,1033302,4631100,4632003,4639701,4729699,9430800,9499500,4930202,7490103;COMUNIDADE;CARQUEIJA II;S/N;;ZONA RURAL;62748000;;;15565679000133;1357;2302909.0;Capistrano;CAPISTRANO;Maciço de Baturité;Maciço de Baturité;LOTE 28;OBAS;Capistrano;1.0;38.0;1.0;36.0;0.0;2.0;4.0;6.0;42.0;4.2;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO;15565679000133.0;Aberto apenas para Atualização de Informações;OCB;;21/06/2014 12:35:55;13/03/2025 09:06:29;135.0;63.0;97,78;15565679000133
633;ORGANIZAÇÃO BARREIRA AMIGOS SOLIDARIOS;1284515;20240919001298800;578.65;2024-09-19;15565679000133;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);578.65;3778;64.0;2024-09-20;20;2ªQuinzena;set.;2024;Efetivada;15565679000133;15565679;0001;33;1;COOPAC;02;20120420;00;4633801;4722901,4634601,1031700,1032599,1033301,1033302,4631100,4632003,4639701,4729699,9430800,9499500,4930202,7490103;COMUNIDADE;CARQUEIJA II;S/N;;ZONA RURAL;62748000;;;15565679000133;1357;2302909.0;Capistrano;CAPISTRANO;Maciço de Baturité;Maciço de Baturité;LOTE 28;OBAS;Capistrano;1.0;38.0;1.0;36.0;0.0;2.0;4.0;6.0;42.0;4.2;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO;15565679000133.0;Aberto apenas para Atualização de Informações;OCB;;21/06/2014 12:35:55;13/03/2025 09:06:29;135.0;63.0;97,78;15565679000133
635;ORGANIZAÇÃO BARREIRA AMIGOS SOLIDARIOS;1284515;20240926001301200;578.65;2024-09-26;15565679000133;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);578.65;3773;64.0;2024-09-27;27;2ªQuinzena;set.;2024;Efetivada;15565679000133;15565679;0001;33;1;COOPAC;02;20120420;00;4633801;4722901,4634601,1031700,1032599,1033301,1033302,4631100,4632003,4639701,4729699,9430800,9499500,4930202,7490103;COMUNIDADE;CARQUEIJA II;S/N;;ZONA RURAL;62748000;;;15565679000133;1357;2302909.0;Capistrano;CAPISTRANO;Maciço de Baturité;Maciço de Baturité;LOTE 28;OBAS;Capistrano;1.0;38.0;1.0;36.0;0.0;2.0;4.0;6.0;42.0;4.2;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO;15565679000133.0;Aberto apenas para Atualização de Informações;OCB;;21/06/2014 12:35:55;13/03/2025 09:06:29;135.0;63.0;97,78;15565679000133
637;ORGANIZAÇÃO BARREIRA AMIGOS SOLIDARIOS;1284515;20240926001301400;3572.85;2024-09-26;15565679000133;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);3572.85;3775;392.0;2024-09-27;27;2ªQuinzena;set.;2024;Efetivada;15565679000133;15565679;0001;33;1;COOPAC;02;20120420;00;4633801;4722901,4634601,1031700,1032599,1033301,1033302,4631100,4632003,4639701,4729699,9430800,9499500,4930202,7490103;COMUNIDADE;CARQUEIJA II;S/N;;ZONA RURAL;62748000;;;15565679000133;1357;2302909.0;Capistrano;CAPISTRANO;Maciço de Baturité;Maciço de Baturité;LOTE 28;OBAS;Capistrano;1.0;38.0;1.0;36.0;0.0;2.0;4.0;6.0;42.0;4.2;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO;15565679000133.0;Aberto apenas para Atualização de Informações;OCB;;21/06/2014 12:35:55;13/03/2025 09:06:29;135.0;63.0;97,78;15565679000133
661;ORGANIZAÇÃO BARREIRA AMIGOS SOLIDARIOS;1284515;20241022001315200;1566.2;2024-10-22;15565679000133;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);1566.2;3814;144.0;2024-10-23;23;2ªQuinzena;out.;2024;Efetivada;15565679000133;15565679;0001;33;1;COOPAC;02;20120420;00;4633801;4722901,4634601,1031700,1032599,1033301,1033302,4631100,4632003,4639701,4729699,9430800,9499500,4930202,7490103;COMUNIDADE;CARQUEIJA II;S/N;;ZONA RURAL;62748000;;;15565679000133;1357;2302909.0;Capistrano;CAPISTRANO;Maciço de Baturité;Maciço de Baturité;LOTE 28;OBAS;Capistrano;1.0;38.0;1.0;36.0;0.0;2.0;4.0;6.0;42.0;4.2;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO;15565679000133.0;Aberto apenas para Atualização de Informações;OCB;;21/06/2014 12:35:55;13/03/2025 09:06:29;135.0;63.0;97,78;15565679000133
662;ORGANIZAÇÃO BARREIRA AMIGOS SOLIDARIOS;1284515;20241022001315200;1219.4;2024-10-22;15565679000133;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);1219.4;3818;128.0;2024-10-23;23;2ªQuinzena;out.;2024;Efetivada;15565679000133;15565679;0001;33;1;COOPAC;02;20120420;00;4633801;4722901,4634601,1031700,1032599,1033301,1033302,4631100,4632003,4639701,4729699,9430800,9499500,4930202,7490103;COMUNIDADE;CARQUEIJA II;S/N;;ZONA RURAL;62748000;;;15565679000133;1357;2302909.0;Capistrano;CAPISTRANO;Maciço de Baturité;Maciço de Baturité;LOTE 28;OBAS;Capistrano;1.0;38.0;1.0;36.0;0.0;2.0;4.0;6.0;42.0;4.2;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO;15565679000133.0;Aberto apenas para Atualização de Informações;OCB;;21/06/2014 12:35:55;13/03/2025 09:06:29;135.0;63.0;97,78;15565679000133
663;ORGANIZAÇÃO BARREIRA AMIGOS SOLIDARIOS;1284515;20241022001315200;609.7;2024-10-22;15565679000133;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);609.7;3816;64.0;2024-10-23;23;2ªQuinzena;out.;2024;Efetivada;15565679000133;15565679;0001;33;1;COOPAC;02;20120420;00;4633801;4722901,4634601,1031700,1032599,1033301,1033302,4631100,4632003,4639701,4729699,9430800,9499500,4930202,7490103;COMUNIDADE;CARQUEIJA II;S/N;;ZONA RURAL;62748000;;;15565679000133;1357;2302909.0;Capistrano;CAPISTRANO;Maciço de Baturité;Maciço de Baturité;LOTE 28;OBAS;Capistrano;1.0;38.0;1.0;36.0;0.0;2.0;4.0;6.0;42.0;4.2;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO;15565679000133.0;Aberto apenas para Atualização de Informações;OCB;;21/06/2014 12:35:55;13/03/2025 09:06:29;135.0;63.0;97,78;15565679000133
667;ORGANIZAÇÃO BARREIRA AMIGOS SOLIDARIOS;1284515;20241023001315300;609.7;2024-10-23;15565679000133;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);609.7;3815;64.0;2024-10-24;24;2ªQuinzena;out.;2024;Efetivada;15565679000133;15565679;0001;33;1;COOPAC;02;20120420;00;4633801;4722901,4634601,1031700,1032599,1033301,1033302,4631100,4632003,4639701,4729699,9430800,9499500,4930202,7490103;COMUNIDADE;CARQUEIJA II;S/N;;ZONA RURAL;62748000;;;15565679000133;1357;2302909.0;Capistrano;CAPISTRANO;Maciço de Baturité;Maciço de Baturité;LOTE 28;OBAS;Capistrano;1.0;38.0;1.0;36.0;0.0;2.0;4.0;6.0;42.0;4.2;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO;15565679000133.0;Aberto apenas para Atualização de Informações;OCB;;21/06/2014 12:35:55;13/03/2025 09:06:29;135.0;63.0;97,78;15565679000133
668;ORGANIZAÇÃO BARREIRA AMIGOS SOLIDARIOS;1284515;20241024001316100;609.7;2024-10-24;15565679000133;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);609.7;3817;64.0;2024-10-25;25;2ªQuinzena;out.;2024;Efetivada;15565679000133;15565679;0001;33;1;COOPAC;02;20120420;00;4633801;4722901,4634601,1031700,1032599,1033301,1033302,4631100,4632003,4639701,4729699,9430800,9499500,4930202,7490103;COMUNIDADE;CARQUEIJA II;S/N;;ZONA RURAL;62748000;;;15565679000133;1357;2302909.0;Capistrano;CAPISTRANO;Maciço de Baturité;Maciço de Baturité;LOTE 28;OBAS;Capistrano;1.0;38.0;1.0;36.0;0.0;2.0;4.0;6.0;42.0;4.2;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO;15565679000133.0;Aberto apenas para Atualização de Informações;OCB;;21/06/2014 12:35:55;13/03/2025 09:06:29;135.0;63.0;97,78;15565679000133
669;ORGANIZAÇÃO BARREIRA AMIGOS SOLIDARIOS;1284515;20241030001319700;31.05;2024-10-30;15565679000133;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);31.05;3879;31.05;2024-10-31;31;2ªQuinzena;out.;2024;Efetivada;15565679000133;15565679;0001;33;1;COOPAC;02;20120420;00;4633801;4722901,4634601,1031700,1032599,1033301,1033302,4631100,4632003,4639701,4729699,9430800,9499500,4930202,7490103;COMUNIDADE;CARQUEIJA II;S/N;;ZONA RURAL;62748000;;;15565679000133;1357;2302909.0;Capistrano;CAPISTRANO;Maciço de Baturité;Maciço de Baturité;LOTE 28;OBAS;Capistrano;1.0;38.0;1.0;36.0;0.0;2.0;4.0;6.0;42.0;4.2;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO;15565679000133.0;Aberto apenas para Atualização de Informações;OCB;;21/06/2014 12:35:55;13/03/2025 09:06:29;135.0;63.0;97,78;15565679000133
670;ORGANIZAÇÃO BARREIRA AMIGOS SOLIDARIOS;1284515;20241030001319800;2679.4;2024-10-30;15565679000133;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);2679.4;3880;248.0;2024-10-31;31;2ªQuinzena;out.;2024;Efetivada;15565679000133;15565679;0001;33;1;COOPAC;02;20120420;00;4633801;4722901,4634601,1031700,1032599,1033301,1033302,4631100,4632003,4639701,4729699,9430800,9499500,4930202,7490103;COMUNIDADE;CARQUEIJA II;S/N;;ZONA RURAL;62748000;;;15565679000133;1357;2302909.0;Capistrano;CAPISTRANO;Maciço de Baturité;Maciço de Baturité;LOTE 28;OBAS;Capistrano;1.0;38.0;1.0;36.0;0.0;2.0;4.0;6.0;42.0;4.2;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO;15565679000133.0;Aberto apenas para Atualização de Informações;OCB;;21/06/2014 12:35:55;13/03/2025 09:06:29;135.0;63.0;97,78;15565679000133
671;ORGANIZAÇÃO BARREIRA AMIGOS SOLIDARIOS;1284515;20241030001319800;2106.0;2024-10-30;15565679000133;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);2106.0;3881;200.0;2024-10-31;31;2ªQuinzena;out.;2024;Efetivada;15565679000133;15565679;0001;33;1;COOPAC;02;20120420;00;4633801;4722901,4634601,1031700,1032599,1033301,1033302,4631100,4632003,4639701,4729699,9430800,9499500,4930202,7490103;COMUNIDADE;CARQUEIJA II;S/N;;ZONA RURAL;62748000;;;15565679000133;1357;2302909.0;Capistrano;CAPISTRANO;Maciço de Baturité;Maciço de Baturité;LOTE 28;OBAS;Capistrano;1.0;38.0;1.0;36.0;0.0;2.0;4.0;6.0;42.0;4.2;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO;15565679000133.0;Aberto apenas para Atualização de Informações;OCB;;21/06/2014 12:35:55;13/03/2025 09:06:29;135.0;63.0;97,78;15565679000133
672;ORGANIZAÇÃO BARREIRA AMIGOS SOLIDARIOS;1284515;20241030001319800;1281.5;2024-10-30;15565679000133;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);1281.5;3882;128.0;2024-10-31;31;2ªQuinzena;out.;2024;Efetivada;15565679000133;15565679;0001;33;1;COOPAC;02;20120420;00;4633801;4722901,4634601,1031700,1032599,1033301,1033302,4631100,4632003,4639701,4729699,9430800,9499500,4930202,7490103;COMUNIDADE;CARQUEIJA II;S/N;;ZONA RURAL;62748000;;;15565679000133;1357;2302909.0;Capistrano;CAPISTRANO;Maciço de Baturité;Maciço de Baturité;LOTE 28;OBAS;Capistrano;1.0;38.0;1.0;36.0;0.0;2.0;4.0;6.0;42.0;4.2;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO;15565679000133.0;Aberto apenas para Atualização de Informações;OCB;;21/06/2014 12:35:55;13/03/2025 09:06:29;135.0;63.0;97,78;15565679000133
673;ORGANIZAÇÃO BARREIRA AMIGOS SOLIDARIOS;1284515;20241030001319800;640.75;2024-10-30;15565679000133;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);640.75;3883;64.0;2024-10-31;31;2ªQuinzena;out.;2024;Efetivada;15565679000133;15565679;0001;33;1;COOPAC;02;20120420;00;4633801;4722901,4634601,1031700,1032599,1033301,1033302,4631100,4632003,4639701,4729699,9430800,9499500,4930202,7490103;COMUNIDADE;CARQUEIJA II;S/N;;ZONA RURAL;62748000;;;15565679000133;1357;2302909.0;Capistrano;CAPISTRANO;Maciço de Baturité;Maciço de Baturité;LOTE 28;OBAS;Capistrano;1.0;38.0;1.0;36.0;0.0;2.0;4.0;6.0;42.0;4.2;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO;15565679000133.0;Aberto apenas para Atualização de Informações;OCB;;21/06/2014 12:35:55;13/03/2025 09:06:29;135.0;63.0;97,78;15565679000133
677;ORGANIZAÇÃO BARREIRA AMIGOS SOLIDARIOS;1284515;20241031001321200;31.05;2024-10-31;15565679000133;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);31.05;3884;31.05;2024-11-01;1;1ªQuinzena;nov.;2024;Efetivada;15565679000133;15565679;0001;33;1;COOPAC;02;20120420;00;4633801;4722901,4634601,1031700,1032599,1033301,1033302,4631100,4632003,4639701,4729699,9430800,9499500,4930202,7490103;COMUNIDADE;CARQUEIJA II;S/N;;ZONA RURAL;62748000;;;15565679000133;1357;2302909.0;Capistrano;CAPISTRANO;Maciço de Baturité;Maciço de Baturité;LOTE 28;OBAS;Capistrano;1.0;38.0;1.0;36.0;0.0;2.0;4.0;6.0;42.0;4.2;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO;15565679000133.0;Aberto apenas para Atualização de Informações;OCB;;21/06/2014 12:35:55;13/03/2025 09:06:29;135.0;63.0;97,78;15565679000133
719;ORGANIZAÇÃO BARREIRA AMIGOS SOLIDARIOS;1284515;20241224001355500;32797.2;2024-12-24;15565679000133;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);32797.2;3979;3744.0;2024-12-26;26;2ªQuinzena;dez.;2024;Efetivada;15565679000133;15565679;0001;33;1;COOPAC;02;20120420;00;4633801;4722901,4634601,1031700,1032599,1033301,1033302,4631100,4632003,4639701,4729699,9430800,9499500,4930202,7490103;COMUNIDADE;CARQUEIJA II;S/N;;ZONA RURAL;62748000;;;15565679000133;1357;2302909.0;Capistrano;CAPISTRANO;Maciço de Baturité;Maciço de Baturité;LOTE 28;OBAS;Capistrano;1.0;38.0;1.0;36.0;0.0;2.0;4.0;6.0;42.0;4.2;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO;15565679000133.0;Aberto apenas para Atualização de Informações;OCB;;21/06/2014 12:35:55;13/03/2025 09:06:29;135.0;63.0;97,78;15565679000133
727;ORGANIZAÇÃO BARREIRA AMIGOS SOLIDARIOS;1284515;20250127001368600;10384.8;2025-01-27;15565679000133;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);10384.8;3998;1184.0;2025-01-28;28;2ªQuinzena;jan.;2025;Efetivada;15565679000133;15565679;0001;33;1;COOPAC;02;20120420;00;4633801;4722901,4634601,1031700,1032599,1033301,1033302,4631100,4632003,4639701,4729699,9430800,9499500,4930202,7490103;COMUNIDADE;CARQUEIJA II;S/N;;ZONA RURAL;62748000;;;15565679000133;1357;2302909.0;Capistrano;CAPISTRANO;Maciço de Baturité;Maciço de Baturité;LOTE 28;OBAS;Capistrano;1.0;38.0;1.0;36.0;0.0;2.0;4.0;6.0;42.0;4.2;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO;15565679000133.0;Aberto apenas para Atualização de Informações;OCB;;21/06/2014 12:35:55;13/03/2025 09:06:29;135.0;63.0;97,78;15565679000133
749;ORGANIZAÇÃO BARREIRA AMIGOS SOLIDARIOS;1284515;20250219001378600;12639.42;2025-02-19;15565679000133;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);12639.42;4017;1456.0;2025-02-20;20;2ªQuinzena;fev.;2025;Efetivada;15565679000133;15565679;0001;33;1;COOPAC;02;20120420;00;4633801;4722901,4634601,1031700,1032599,1033301,1033302,4631100,4632003,4639701,4729699,9430800,9499500,4930202,7490103;COMUNIDADE;CARQUEIJA II;S/N;;ZONA RURAL;62748000;;;15565679000133;1357;2302909.0;Capistrano;CAPISTRANO;Maciço de Baturité;Maciço de Baturité;LOTE 28;OBAS;Capistrano;1.0;38.0;1.0;36.0;0.0;2.0;4.0;6.0;42.0;4.2;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO;15565679000133.0;Aberto apenas para Atualização de Informações;OCB;;21/06/2014 12:35:55;13/03/2025 09:06:29;135.0;63.0;97,78;15565679000133
781;ORGANIZAÇÃO BARREIRA AMIGOS SOLIDARIOS;1284515;20250404001398700;9948.58;2025-04-04;15565679000133;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);9948.58;4080;1216.0;2025-04-07;7;1ªQuinzena;abr.;2025;Efetivada;15565679000133;15565679;0001;33;1;COOPAC;02;20120420;00;4633801;4722901,4634601,1031700,1032599,1033301,1033302,4631100,4632003,4639701,4729699,9430800,9499500,4930202,7490103;COMUNIDADE;CARQUEIJA II;S/N;;ZONA RURAL;62748000;;;15565679000133;1357;2302909.0;Capistrano;CAPISTRANO;Maciço de Baturité;Maciço de Baturité;LOTE 28;OBAS;Capistrano;1.0;38.0;1.0;36.0;0.0;2.0;4.0;6.0;42.0;4.2;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO;15565679000133.0;Aberto apenas para Atualização de Informações;OCB;;21/06/2014 12:35:55;13/03/2025 09:06:29;135.0;63.0;97,78;15565679000133
814;ORGANIZAÇÃO BARREIRA AMIGOS SOLIDARIOS;1284515;20250506001410800;12232.8;2025-05-06;15565679000133;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);12232.8;4148;1296.0;2025-05-07;7;1ªQuinzena;mai.;2025;Efetivada;15565679000133;15565679;0001;33;1;COOPAC;02;20120420;00;4633801;4722901,4634601,1031700,1032599,1033301,1033302,4631100,4632003,4639701,4729699,9430800,9499500,4930202,7490103;COMUNIDADE;CARQUEIJA II;S/N;;ZONA RURAL;62748000;;;15565679000133;1357;2302909.0;Capistrano;CAPISTRANO;Maciço de Baturité;Maciço de Baturité;LOTE 28;OBAS;Capistrano;1.0;38.0;1.0;36.0;0.0;2.0;4.0;6.0;42.0;4.2;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO;15565679000133.0;Aberto apenas para Atualização de Informações;OCB;;21/06/2014 12:35:55;13/03/2025 09:06:29;135.0;63.0;97,78;15565679000133
871;ORGANIZAÇÃO BARREIRA AMIGOS SOLIDARIOS;1284515;20250625001434100;25768.8;2025-06-25;15565679000133;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);25768.8;4237;3013.2;2025-06-26;26;2ªQuinzena;jun.;2025;Efetivada;15565679000133;15565679;0001;33;1;COOPAC;02;20120420;00;4633801;4722901,4634601,1031700,1032599,1033301,1033302,4631100,4632003,4639701,4729699,9430800,9499500,4930202,7490103;COMUNIDADE;CARQUEIJA II;S/N;;ZONA RURAL;62748000;;;15565679000133;1357;2302909.0;Capistrano;CAPISTRANO;Maciço de Baturité;Maciço de Baturité;LOTE 28;OBAS;Capistrano;1.0;38.0;1.0;36.0;0.0;2.0;4.0;6.0;42.0;4.2;COOPERATIVA DA AGRICULTURA FAMILIAR DE CAPISTRANO;15565679000133.0;Aberto apenas para Atualização de Informações;OCB;;21/06/2014 12:35:55;13/03/2025 09:06:29;135.0;63.0;97,78;15565679000133
1134;COOPERATIVA DE TRABALHO, PRESTADORA DE SERVIÇOS E ASSESSORIA TÉCNICA - COPASAT LTDA;1284419;20240626001254300;46191.8;2024-06-26;923473000160;COOP AGR MISTA DOS PEQ PROD DO MUN DE PARAMBU;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);46191.8;252024;1747.2;2024-06-27;27;2ªQuinzena;jun.;2024;Efetivada;00923473000160;00923473;0001;60;1;COAMPPP;02;20051103;00;1063500;0111302,0116403,0119905,0121101,0133403,0153902,1013901,1013902,1031700,1033301,1099699;RUA;MANOEL ALEXANDRE;28;;CENTRO;63680000;;;00923473000160;1507;2310308.0;Parambu;PARAMBU;Sertão dos Inhamuns;Sertão dos Inhamuns;LOTE 38;COPASAT;Parambu;5.0;20.0;5.0;20.0;0.0;0.0;4.0;4.0;24.0;2.4;COOPERATIVA AGRÍCOLA MISTA DOS PEQUENOS PRODUTORES DO MUNICÍPIO DE PARAMBU;923473000160.0;CAF Emitido;;;12/04/2024 14:51:27;23/04/2025 16:14:13;108.0;53.0;99,07;00923473000160
