;Orgão;Instrumento;Nº OBT;Valor OBT;Data Emissão;CPF/CNPJ;Fornecedor;Tipo DL;Código Item;IPT;Valor DL;Nº DL;Valor Item;Data Pagamento;Dia;Quinzena;Mês;Ano;Situação OBT;CNPJ 14FILL;CNPJ BÁSICO;CNPJ ORDEM;CNPJ DV;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;CNPJ;codigo;Código do município (IBGE);Nome do município;mun_upp;Região de Planejamento;REGIÃO DE PLANEJAMENTO;Nº LOTE;UNIDADE GERENCIADORA;Município;NÚMERO DE COZINHAS POR MUNICÍPIO;N° COZINHAS TOTAL /LOTE;N° COZINHAS FUNCIONANDO;FUNCIONANDO (TOTAL/LOTE);AGUARDANDO AUTORIZAÇÃO PARA ABRIR  (SALDO 2023-2024);AGUARDANDO AUTORIZAÇÃO PARA ABRIR  (SALDO 2023-2024) TOTAL;NOVAS COZINHAS (2025);TOTAL DE COZINHA PARA ABRIR;TOTAL GERAL COZINHAS/LOTE;REFEIÇÕES /DIA
5185;INSTITUTO FLOR DO PIQUI;1285130;20250625001434100;9754.0;2025-06-25;46309042000100;COMÉRCIO ATACADISTA DE ALIMENTOS SOUSA LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);9754.0;489;7466.4;2025-06-26;26;2ªQuinzena;jun.;2025;Efetivada;46309042000100;46309042;0001;00;1;FEIJAO VO ANA;02;20220509;00;4632001;4729699,8292000,4930201,4930202;RUA;JOAO XXIII;4946;GALPAOA;GRANJA LISBOA;61661180;;;46309042000100;1373;2303709.0;Caucaia;CAUCAIA;Grande Fortaleza;Grande Fortaleza;LOTE 12;INDACE;Caucaia;56.0;56.0;52.0;52.0;4.0;4.0;20.0;24.0;76.0;7.6
5186;INSTITUTO FLOR DO PIQUI;1285130;20250626001435100;2684.37;2025-06-26;31946333000131;RL PETROLEO EIRELE;Nota Fiscal;121;"Deslocamento e Logistica (combustiveis, locação de veiculos)
";2684.37;2211;1361.25;2025-06-27;27;2ªQuinzena;jun.;2025;Efetivada;31946333000131;31946333;0001;31;1;POSTO 3R;02;20181106;00;4731800;4729602,4732600;AVENIDA;PRESIDENTE CASTELO BRANCO;2094;;TIRADENTES;63031182;;;31946333000131;1447;2307304.0;Juazeiro do Norte;JUAZEIRO DO NORTE;Cariri;Cariri;LOTE 22;ASSOCIAÇÃO CRISTÃ DE BASE                      ACB;Juazeiro do Norte;25.0;47.0;23.0;45.0;2.0;2.0;5.0;7.0;52.0;5.2
5187;INSTITUTO FLOR DO PIQUI;1285130;20250626001435100;60880.0;2025-06-26;34153950000178;CONSERV CONSTRUÇÕES E SERVIÇOS EIRELI;Nota Fiscal;121;"Deslocamento e Logistica (combustiveis, locação de veiculos)
";60880.0;74;14000.0;2025-06-27;27;2ªQuinzena;jun.;2025;Efetivada;34153950000178;34153950;0001;78;1;CONSERV CONSTRUCOES;02;20190709;00;4120400;0161099,1813001,1813099,1822901,3299003,3314710,3600602,3811400,3812200,4211101,4211102,4212000,4213800,4221905,4222701,4292801,4299501,4311801,4311802,4312600,4313400,4321500,4322301,4322303,4330401,4330402,4330403,4330499,4391600,4399101,4399103,4399105,4399199,4923002,4924800,5590603,5620101,5620102,6311900,7111100,7112000,7119703,7119704,7312200,7319001,7319004,7420004,7490199,7711000,7729202,7731400,7732201,7739003,7739099,7810800,8011101,8111700,8121400,8122200,8129000,8211300,8219901,8219999,8230001,8230002,8511200,8512100,8513900,8592999,8599699,8730199,9001902,9001906,9003500,9319101,9329899,9521500;RUA;FRANCISCO MAGALHAES;245;;ALTO DA ALEGRIA;63092218;;;34153950000178;1337;2301901.0;Barbalha;BARBALHA;Cariri;Cariri;LOTE 23;FLOR DO PQUI;Barbalha;10.0;40.0;9.0;38.0;1.0;2.0;4.0;6.0;44.0;4.4
5188;INSTITUTO FLOR DO PIQUI;1285130;20250626001435100;4423.65;2025-06-26;16492239000166;PROVECTA EMPREENDIMENTOS LTDA - ME;Nota Fiscal;215;"Manutenção de Equipamentos
";4423.65;2765;4423.65;2025-06-27;27;2ªQuinzena;jun.;2025;Efetivada;16492239000166;16492239;0001;66;1;PROVECTA;02;20120705;00;4120400;1412601,1521100,1813001,1813099,1822901,3299003,3600601,3600602,3811400,4211101,4211102,4212000,4213800,4292801,4299501,4299599,4311801,4311802,4312600,4313400,4319300,4322301,4322303,4330401,4330402,4330403,4330404,4330499,4391600,4399103,4399104,4923002,4924800,4929902,5590603,5620101,5620102,6311900,7020400,7312200,7319004,7420004,7490199,7719599,7729202,7732201,7733100,7739003,7739099,7810800,8122200,8129000,8211300,8219901,8219999,8230001,8230002,8511200,8512100,8513900,8550302,8592999,8599699,8730199,9001902,9001906,9001999,9003500,9329899,9521500;RUA;SAO LUIZ;616;;SAO MIGUEL;63010462;;;16492239000166;1447;2307304.0;Juazeiro do Norte;JUAZEIRO DO NORTE;Cariri;Cariri;LOTE 22;ASSOCIAÇÃO CRISTÃ DE BASE                      ACB;Juazeiro do Norte;25.0;47.0;23.0;45.0;2.0;2.0;5.0;7.0;52.0;5.2
5189;INSTITUTO FLOR DO PIQUI;1285130;20250627001436300;95115.55;2025-06-27;37954887000167;COOPERATIVA AGROINDUSTRIA SUL CEARENSE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);95115.55;1205;15190.0;2025-06-30;30;2ªQuinzena;jun.;2025;Efetivada;37954887000167;37954887;0001;67;1;COOPERSUL;02;20200803;00;1031700;0142300,0159801,0161099,0220906,1066000,3600601,4623101,4623106,4623109,4631100,4632002,4632003,4633801,4634601,4634602,4634699,4683400,4721103,4724500,4729699,4789004,7490103,8211300,8230001,8599604;RUA;INACIO FERREIRA TELES;101;;SAO JOSE;63133565;;;37954887000167;1385;2304202.0;Crato;CRATO;Cariri;Cariri;LOTE 23;FLOR DO PQUI;Crato;22.0;40.0;21.0;38.0;1.0;2.0;4.0;6.0;44.0;4.4
5190;INSTITUTO FLOR DO PIQUI;1285130;20250627001436300;55925.1;2025-06-27;31946333000131;RL PETROLEO EIRELE;Nota Fiscal;121;"Deslocamento e Logistica (combustiveis, locação de veiculos)
";55925.1;2212;30672.0;2025-06-30;30;2ªQuinzena;jun.;2025;Efetivada;31946333000131;31946333;0001;31;1;POSTO 3R;02;20181106;00;4731800;4729602,4732600;AVENIDA;PRESIDENTE CASTELO BRANCO;2094;;TIRADENTES;63031182;;;31946333000131;1447;2307304.0;Juazeiro do Norte;JUAZEIRO DO NORTE;Cariri;Cariri;LOTE 22;ASSOCIAÇÃO CRISTÃ DE BASE                      ACB;Juazeiro do Norte;25.0;47.0;23.0;45.0;2.0;2.0;5.0;7.0;52.0;5.2
5191;CARITAS DIOCESANA DE SOBRAL;1285417;20230928001094300;1650.0;2023-09-28;12969258000180;RAPIDEX GRAFICA DIGITAL LTDA;Nota Fiscal;212;"Embalagens e Descartáveis  (marmita, colher e touca)
";1650.0;3494;1650.0;2023-09-29;29;2ªQuinzena;set.;2023;Efetivada;12969258000180;12969258;0001;80;1;RAPIDEX GRAFICA DIGITAL;02;20101124;00;1813001;8219901,1813099,1812100,7319002,5823900,5821200,5822101,1822999;RUA;CEL FREDERICO GOMES;1627;;CAMPO DOS VELHOS;62030020;;;12969258000180;1559;2312908.0;Sobral;SOBRAL;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Sobral;25.0;37.0;24.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9
5192;CARITAS DIOCESANA DE SOBRAL;1285417;20230928001094400;27471.21;2023-09-28;36683294000140;SOBRAL SUPERMERCADOS E RESTAURANTES LTDA;Nota Fiscal;213;"Material de Higienização e Limpeza 
";27471.21;2133;27471.21;2023-09-29;29;2ªQuinzena;set.;2023;Efetivada;36683294000140;36683294;0001;40;1;;02;20200316;00;4711302;4649408,4649499,4723700,4755502,4755503,5611201,5611203;RUA;TABELIAO ILDEFONSO CAVALCANTE;558;;CENTRO;62010970;;;36683294000140;1559;2312908.0;Sobral;SOBRAL;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Sobral;25.0;37.0;24.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9
5193;CARITAS DIOCESANA DE SOBRAL;1285417;20231003001096700;332866.33;2023-10-03;36683294000140;SOBRAL SUPERMERCADOS E RESTAURANTES LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);332866.33;2139;332866.33;2023-10-04;4;1ªQuinzena;out.;2023;Efetivada;36683294000140;36683294;0001;40;1;;02;20200316;00;4711302;4649408,4649499,4723700,4755502,4755503,5611201,5611203;RUA;TABELIAO ILDEFONSO CAVALCANTE;558;;CENTRO;62010970;;;36683294000140;1559;2312908.0;Sobral;SOBRAL;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Sobral;25.0;37.0;24.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9
5194;CARITAS DIOCESANA DE SOBRAL;1285417;20231004001097400;28216.0;2023-10-04;26433810000397;JOACY MENESES DA COSTA LTDA;Nota Fiscal;212;"Embalagens e Descartáveis  (marmita, colher e touca)
";28216.0;422;28216.0;2023-10-05;5;1ªQuinzena;out.;2023;Efetivada;26433810000397;26433810;0003;97;2;;02;20220323;00;4712100;4686902,4723700,4757100,4759899,4761003;RUA;VIRIATO DE MEDEIROS;958;;CENTRO;62011063;;;26433810000397;1559;2312908.0;Sobral;SOBRAL;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Sobral;25.0;37.0;24.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9
5195;CARITAS DIOCESANA DE SOBRAL;1285417;20231013001101900;2722.2;2023-10-13;45223019000135;JEAN LINHARES DE LIMA;Nota Fiscal;212;"Embalagens e Descartáveis  (marmita, colher e touca)
";2722.2;1183698;2722.2;2023-10-16;16;2ªQuinzena;out.;2023;Efetivada;45223019000135;45223019;0001;35;1;;02;20220209;00;1412602;1412603,1412601,1413403,1351100,1813099,8599699,4781400,1414200,3292202,4755503,1521100,1340599,4782201;RUA;PROFESSOR ARRY ROCHA;1305;;ANTONIO CARLOS BELCHIOR;62053675;;;45223019000135;1559;2312908.0;Sobral;SOBRAL;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Sobral;25.0;37.0;24.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9
5196;CARITAS DIOCESANA DE SOBRAL;1285417;20231107001116300;27456.0;2023-11-07;26433810000397;JOACY MENESES DA COSTA LTDA;Nota Fiscal;212;"Embalagens e Descartáveis  (marmita, colher e touca)
";27456.0;534;27456.0;2023-11-08;8;1ªQuinzena;nov.;2023;Efetivada;26433810000397;26433810;0003;97;2;;02;20220323;00;4712100;4686902,4723700,4757100,4759899,4761003;RUA;VIRIATO DE MEDEIROS;958;;CENTRO;62011063;;;26433810000397;1559;2312908.0;Sobral;SOBRAL;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Sobral;25.0;37.0;24.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9
5197;CARITAS DIOCESANA DE SOBRAL;1285417;20231107001117000;349040.25;2023-11-07;36683294000140;SOBRAL SUPERMERCADOS E RESTAURANTES LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);349040.25;2233;349040.25;2023-11-09;9;1ªQuinzena;nov.;2023;Efetivada;36683294000140;36683294;0001;40;1;;02;20200316;00;4711302;4649408,4649499,4723700,4755502,4755503,5611201,5611203;RUA;TABELIAO ILDEFONSO CAVALCANTE;558;;CENTRO;62010970;;;36683294000140;1559;2312908.0;Sobral;SOBRAL;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Sobral;25.0;37.0;24.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9
5198;CARITAS DIOCESANA DE SOBRAL;1285417;20231117001124300;1433.5;2023-11-17;1488905000115;GLORIMAR PETROLEO E LUBRIFICAN;Nota Fiscal;121;"Deslocamento e Logistica (combustiveis, locação de veiculos)
";1433.5;8886;1433.5;2023-11-20;20;2ªQuinzena;nov.;2023;Efetivada;01488905000115;01488905;0001;15;1;;02;20010221;00;4731800;4723700,4729601,4729602,4732600,4789099;AVENIDA;DOM JOSE;1449;;CENTRO;62010290;;;01488905000115;1559;2312908.0;Sobral;SOBRAL;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Sobral;25.0;37.0;24.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9
5199;CARITAS DIOCESANA DE SOBRAL;1285417;20231117001124300;2400.0;2023-11-17;29434044000101;CRIARTES PRODUÇÕES E EVENTOS;Nota Fiscal;122;"Serviço de preparo de alimento
";2400.0;259;2400.0;2023-11-20;20;2ªQuinzena;nov.;2023;Efetivada;29434044000101;29434044;0001;01;1;CRIARTES PRODUCOES;02;20180115;00;8230001;1412601,1813001,1813099,4292801,4330404,4399102,4923002,5590603,5620101,5620102,5620104,5819100,5911101,5911102,5911199,5912001,5912099,5913800,5914600,5920100,6010100,6201502,6204000,6209100,6920601,7020400,7112000,7311400,7312200,7319001,7319003,7319004,7319099,7410299,7420001,7420002,7420004,7490101,7490105,7490199,7711000,7721700,7733100,7739003,7739099,7912100,7990200,8011102,8211300,8219901,8219999,8541400,8591100,8592901,8592902,8592903,8599604,8599699,9001901,9001902,9001903,9001904,9001906,9001999,9002701,9003500,9319101,9609299,9700500;RUA;MONSENHOR FURTADO;830;;CENTRO;62130000;;;29434044000101;1465;2308203.0;Meruoca;MERUOCA;Sertão de Sobral;Sertão de Sobral;LOTE 35;CÁRITAS BRASILEIRA REGIONAL CEARÁ;Meruoca;4.0;22.0;3.0;20.0;1.0;2.0;4.0;6.0;26.0;2.6
5200;CARITAS DIOCESANA DE SOBRAL;1285417;20231117001124300;2400.0;2023-11-17;34159730000151;FRANCISCO EDSON DA SILVA BALBINO;Nota Fiscal;122;"Serviço de preparo de alimento
";2400.0;1;2400.0;2023-11-20;20;2ªQuinzena;nov.;2023;Efetivada;34159730000151;34159730;0001;51;1;;02;20190709;00;4712100;4722901,5620101,4713002;RUA;BOA VISTA;5912;;VILA UNIAO;62010970;;;34159730000151;1559;2312908.0;Sobral;SOBRAL;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Sobral;25.0;37.0;24.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9
5201;CARITAS DIOCESANA DE SOBRAL;1285417;20231129001132000;1200.0;2023-11-29;52522951000124;BENEDITA MARIA SOARES DA SILVA;Nota Fiscal;122;"Serviço de preparo de alimento
";1200.0;1;1200.0;2023-11-30;30;2ªQuinzena;nov.;2023;Efetivada;52522951000124;52522951;0001;24;1;;08;20240528;01;5620101;;RUA;CONEGO JOVINIANO LOIOLA;341;;PADRE PALHANO;62016090;;;52522951000124;1559;2312908.0;Sobral;SOBRAL;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Sobral;25.0;37.0;24.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9
5202;CARITAS DIOCESANA DE SOBRAL;1285417;20231129001132000;1200.0;2023-11-29;52522951000124;BENEDITA MARIA SOARES DA SILVA;Nota Fiscal;122;"Serviço de preparo de alimento
";1200.0;2;1200.0;2023-11-30;30;2ªQuinzena;nov.;2023;Efetivada;52522951000124;52522951;0001;24;1;;08;20240528;01;5620101;;RUA;CONEGO JOVINIANO LOIOLA;341;;PADRE PALHANO;62016090;;;52522951000124;1559;2312908.0;Sobral;SOBRAL;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Sobral;25.0;37.0;24.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9
5203;CARITAS DIOCESANA DE SOBRAL;1285417;20231124001128800;1200.0;2023-11-24;52522951000124;BENEDITA MARIA SOARES DA SILVA;Nota Fiscal;122;"Serviço de preparo de alimento
";1200.0;3;1200.0;2023-11-27;27;2ªQuinzena;nov.;2023;Efetivada;52522951000124;52522951;0001;24;1;;08;20240528;01;5620101;;RUA;CONEGO JOVINIANO LOIOLA;341;;PADRE PALHANO;62016090;;;52522951000124;1559;2312908.0;Sobral;SOBRAL;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Sobral;25.0;37.0;24.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9
5204;CARITAS DIOCESANA DE SOBRAL;1285417;20231129001132000;1200.0;2023-11-29;52522951000124;BENEDITA MARIA SOARES DA SILVA;Nota Fiscal;122;"Serviço de preparo de alimento
";1200.0;4;1200.0;2023-11-30;30;2ªQuinzena;nov.;2023;Efetivada;52522951000124;52522951;0001;24;1;;08;20240528;01;5620101;;RUA;CONEGO JOVINIANO LOIOLA;341;;PADRE PALHANO;62016090;;;52522951000124;1559;2312908.0;Sobral;SOBRAL;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Sobral;25.0;37.0;24.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9
5205;CARITAS DIOCESANA DE SOBRAL;1285417;20231129001131900;1200.0;2023-11-29;52521452000112;52.521.452 TERESINHA ALVES PEREIRA;Nota Fiscal;122;"Serviço de preparo de alimento
";1200.0;1;1200.0;2023-11-30;30;2ªQuinzena;nov.;2023;Efetivada;52521452000112;52521452;0001;12;1;;08;20240527;01;5620101;;RUA;GUARANI;341;;DOM JOSE;62015300;;;52521452000112;1559;2312908.0;Sobral;SOBRAL;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Sobral;25.0;37.0;24.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9
5206;CARITAS DIOCESANA DE SOBRAL;1285417;20231124001128800;1200.0;2023-11-24;52521452000112;52.521.452 TERESINHA ALVES PEREIRA;Nota Fiscal;122;"Serviço de preparo de alimento
";1200.0;2;1200.0;2023-11-27;27;2ªQuinzena;nov.;2023;Efetivada;52521452000112;52521452;0001;12;1;;08;20240527;01;5620101;;RUA;GUARANI;341;;DOM JOSE;62015300;;;52521452000112;1559;2312908.0;Sobral;SOBRAL;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Sobral;25.0;37.0;24.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9
5207;CARITAS DIOCESANA DE SOBRAL;1285417;20231129001131900;1200.0;2023-11-29;52521452000112;52.521.452 TERESINHA ALVES PEREIRA;Nota Fiscal;122;"Serviço de preparo de alimento
";1200.0;3;1200.0;2023-11-30;30;2ªQuinzena;nov.;2023;Efetivada;52521452000112;52521452;0001;12;1;;08;20240527;01;5620101;;RUA;GUARANI;341;;DOM JOSE;62015300;;;52521452000112;1559;2312908.0;Sobral;SOBRAL;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Sobral;25.0;37.0;24.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9
5208;CARITAS DIOCESANA DE SOBRAL;1285417;20231129001131900;1200.0;2023-11-29;52521452000112;52.521.452 TERESINHA ALVES PEREIRA;Nota Fiscal;122;"Serviço de preparo de alimento
";1200.0;4;1200.0;2023-11-30;30;2ªQuinzena;nov.;2023;Efetivada;52521452000112;52521452;0001;12;1;;08;20240527;01;5620101;;RUA;GUARANI;341;;DOM JOSE;62015300;;;52521452000112;1559;2312908.0;Sobral;SOBRAL;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Sobral;25.0;37.0;24.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9
5209;CARITAS DIOCESANA DE SOBRAL;1285417;20231129001132100;1200.0;2023-11-29;49840813000189;JOSÉ CARLOS MACHADO FONTELES;Nota Fiscal;122;"Serviço de preparo de alimento
";1200.0;2;1200.0;2023-11-30;30;2ªQuinzena;nov.;2023;Efetivada;49840813000189;49840813;0001;89;1;;02;20230307;00;5620101;9529101,4755501,1412602,4755502,1510600,1629301,0159802,1629302,8219999,3600602,1340599,3212400;VILA;SINHA SABOIA;433;APT 01;SINHA SABOIA;62050281;;;49840813000189;1559;2312908.0;Sobral;SOBRAL;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Sobral;25.0;37.0;24.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9
5210;CARITAS DIOCESANA DE SOBRAL;1285417;20231129001132200;1200.0;2023-11-29;52506000000161;SABORES DA TERRA;Nota Fiscal;122;"Serviço de preparo de alimento
";1200.0;1;1200.0;2023-11-30;30;2ªQuinzena;nov.;2023;Efetivada;52506000000161;52506000;0001;61;1;;02;20231011;00;5620101;8599604;FAZENDA;ZONA RURAL;43;CASA;PARAPUI;62150000;;;52506000000161;1541;2312007.0;Santana do Acaraú;SANTANA DO ACARAÚ;Sertão de Sobral;Sertão de Sobral;LOTE 35;CÁRITAS BRASILEIRA REGIONAL CEARÁ;Santana do Acaraú;8.0;22.0;7.0;20.0;1.0;2.0;4.0;6.0;26.0;2.6
5211;CARITAS DIOCESANA DE SOBRAL;1285417;20231129001132200;1200.0;2023-11-29;52506000000161;SABORES DA TERRA;Nota Fiscal;122;"Serviço de preparo de alimento
";1200.0;2;1200.0;2023-11-30;30;2ªQuinzena;nov.;2023;Efetivada;52506000000161;52506000;0001;61;1;;02;20231011;00;5620101;8599604;FAZENDA;ZONA RURAL;43;CASA;PARAPUI;62150000;;;52506000000161;1541;2312007.0;Santana do Acaraú;SANTANA DO ACARAÚ;Sertão de Sobral;Sertão de Sobral;LOTE 35;CÁRITAS BRASILEIRA REGIONAL CEARÁ;Santana do Acaraú;8.0;22.0;7.0;20.0;1.0;2.0;4.0;6.0;26.0;2.6
5212;CARITAS DIOCESANA DE SOBRAL;1285417;20231129001132200;1200.0;2023-11-29;47675082000138;CONSULTEC ASSESSORIA E CONSULTORIA PORTE M;Nota Fiscal;122;"Serviço de preparo de alimento
";1200.0;26;1200.0;2023-11-30;30;2ªQuinzena;nov.;2023;Efetivada;47675082000138;47675082;0001;38;1;;02;20220823;00;8219999;9001906,8219901,7733100,7319099,4329104,8230001,8230002,7420004,8599699,7739003,4753900,7722500,4789007,7420001;10A RUA;CIDADE NOVA 2;S/N;;CIDADE NOVA 2;62170000;;;47675082000138;1481;2309003.0;Mucambo;MUCAMBO;Sertão de Sobral;Sertão de Sobral;LOTE 34;INSTITUTO ATHOS;Mucambo;1.0;17.0;1.0;17.0;0.0;0.0;2.0;2.0;19.0;1.9
5213;CARITAS DIOCESANA DE SOBRAL;1285417;20231129001132500;1200.0;2023-11-29;52545966000108;LEANDRO ALIMENTOS;Nota Fiscal;122;"Serviço de preparo de alimento
";1200.0;2;1200.0;2023-11-30;30;2ªQuinzena;nov.;2023;Efetivada;52545966000108;52545966;0001;08;1;;08;20240605;01;5620101;5620104;DISTRITO;MUMBABA DE BAIXO;0;;CENTRO;62142000;;;52545966000108;1461;2308005.0;Massapê;MASSAPÊ;Sertão de Sobral;Sertão de Sobral;LOTE 35;CÁRITAS BRASILEIRA REGIONAL CEARÁ;Massapê;6.0;22.0;6.0;20.0;0.0;2.0;4.0;6.0;26.0;2.6
5214;CARITAS DIOCESANA DE SOBRAL;1285417;20231129001132600;1200.0;2023-11-29;52545966000108;LEANDRO ALIMENTOS;Nota Fiscal;122;"Serviço de preparo de alimento
";1200.0;1;1200.0;2023-11-30;30;2ªQuinzena;nov.;2023;Efetivada;52545966000108;52545966;0001;08;1;;08;20240605;01;5620101;5620104;DISTRITO;MUMBABA DE BAIXO;0;;CENTRO;62142000;;;52545966000108;1461;2308005.0;Massapê;MASSAPÊ;Sertão de Sobral;Sertão de Sobral;LOTE 35;CÁRITAS BRASILEIRA REGIONAL CEARÁ;Massapê;6.0;22.0;6.0;20.0;0.0;2.0;4.0;6.0;26.0;2.6
5215;CARITAS DIOCESANA DE SOBRAL;1285417;20231129001132600;1200.0;2023-11-29;52599243000191;52.599.243 MATEUS DOS SANTOS JULIAO;Nota Fiscal;122;"Serviço de preparo de alimento
";1200.0;3;1200.0;2023-11-30;30;2ªQuinzena;nov.;2023;Efetivada;52599243000191;52599243;0001;91;1;;08;20240410;01;5620101;;DISTRITO;LDR SERROTA;0;;SERROTA;62470000;;;52599243000191;1557;2312809.0;Senador Sá;SENADOR SÁ;Sertão de Sobral;Sertão de Sobral;LOTE 35;CÁRITAS BRASILEIRA REGIONAL CEARÁ;Senador Sá;2.0;22.0;2.0;20.0;0.0;2.0;4.0;6.0;26.0;2.6
5216;CARITAS DIOCESANA DE SOBRAL;1285417;20231201001134900;1200.0;2023-12-01;52599243000191;52.599.243 MATEUS DOS SANTOS JULIAO;Nota Fiscal;122;"Serviço de preparo de alimento
";1200.0;4;1200.0;2023-12-04;4;1ªQuinzena;dez.;2023;Efetivada;52599243000191;52599243;0001;91;1;;08;20240410;01;5620101;;DISTRITO;LDR SERROTA;0;;SERROTA;62470000;;;52599243000191;1557;2312809.0;Senador Sá;SENADOR SÁ;Sertão de Sobral;Sertão de Sobral;LOTE 35;CÁRITAS BRASILEIRA REGIONAL CEARÁ;Senador Sá;2.0;22.0;2.0;20.0;0.0;2.0;4.0;6.0;26.0;2.6
5217;CARITAS DIOCESANA DE SOBRAL;1285417;20231201001134900;1200.0;2023-12-01;49980595000188;AP SERVICOS DE ASSESSORIA, CONSULTORIA E LOCACOES;Nota Fiscal;122;"Serviço de preparo de alimento
";1200.0;57;1200.0;2023-12-04;4;1ªQuinzena;dez.;2023;Efetivada;49980595000188;49980595;0001;88;1;AP SOLUCOES;02;20230317;00;8211300;0161003,1413401,1813001,1830001,3811400,4120400,4213800,4222701,4292801,4299501,4299599,4311801,4311802,4313400,4321500,4322302,4329104,4329199,4330404,4330499,4399101,4399102,4399103,4520001,4520004,4520005,4530705,4644301,4644302,4684299,4744099,4751201,4751202,4753900,4761003,4763601,4781400,5620101,5620102,5911102,5912002,5920100,6010100,6190601,6201502,6202300,6204000,6209100,6311900,6319400,6391700,6920601,6920602,7020400,7111100,7112000,7311400,7319003,7319004,7420001,7420002,7711000,7719599,7732201,7733100,7739003,7739099,7810800,8020001,8121400,8130300,8219901,8219999,8220200,8230001,8550302,8591100,8592901,8599603,8599604,8660700,9001901,9001902,9001906,9001999,9511800;AVENIDA;TAB. JOAQUIM JOSE RODRIGUES;295;;MESQUITA JERONIMO;62115000;;;49980595000188;1591;2304350.0;Forquilha;FORQUILHA;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Forquilha;6.0;37.0;5.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9
5218;CARITAS DIOCESANA DE SOBRAL;1285417;20231202001134900;3000.0;2023-12-02;34159730000151;FRANCISCO EDSON DA SILVA BALBINO;Nota Fiscal;122;"Serviço de preparo de alimento
";3000.0;2;600.0;2023-12-04;4;1ªQuinzena;dez.;2023;Efetivada;34159730000151;34159730;0001;51;1;;02;20190709;00;4712100;4722901,5620101,4713002;RUA;BOA VISTA;5912;;VILA UNIAO;62010970;;;34159730000151;1559;2312908.0;Sobral;SOBRAL;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Sobral;25.0;37.0;24.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9
